cveid,pub_time,vul_level,source,status,fixed_version,binary,architecture,vul_name,score,vul_category,description,cve_description,utsa_id
CVE-2021-37622,2021-08-09,medium,exiv2,fixed,0.25.8-deepin1,"['exiv2', 'libexiv2-14', 'libexiv2-dev', 'libexiv2-doc']","X86,MIPS,ARM",,5.5,不可达退出条件的循环（无限循环）,,"Exiv2 is a command-line utility and C++ library for reading, writing, deleting, and modifying the metadata of image files. An infinite loop was found in Exiv2 versions v0.27.4 and earlier. The infinite loop is triggered when Exiv2 is used to modify the metadata of a crafted image file. An attacker could potentially exploit the vulnerability to cause a denial of service, if they can trick the victim into running Exiv2 on a crafted image file. Note that this bug is only triggered when deleting the IPTC data, which is a less frequently used Exiv2 operation that requires an extra command line option (`-d I rm`). The bug is fixed in version v0.27.5.",UTSA-2023-000160
CVE-2021-37621,2021-08-09,medium,exiv2,fixed,0.25.8-deepin1,"['exiv2', 'libexiv2-14', 'libexiv2-dev', 'libexiv2-doc']","X86,MIPS,ARM",,5.5,不可达退出条件的循环（无限循环）,,"Exiv2 is a command-line utility and C++ library for reading, writing, deleting, and modifying the metadata of image files. An infinite loop was found in Exiv2 versions v0.27.4 and earlier. The infinite loop is triggered when Exiv2 is used to print the metadata of a crafted image file. An attacker could potentially exploit the vulnerability to cause a denial of service, if they can trick the victim into running Exiv2 on a crafted image file. Note that this bug is only triggered when printing the image ICC profile, which is a less frequently used Exiv2 operation that requires an extra command line option (`-p C`). The bug is fixed in version v0.27.5.",UTSA-2023-000161
CVE-2021-37620,2021-08-09,medium,exiv2,fixed,0.25.8-deepin1,"['exiv2', 'libexiv2-14', 'libexiv2-dev', 'libexiv2-doc']","X86,MIPS,ARM",,5.5,跨界内存读,,"Exiv2 is a command-line utility and C++ library for reading, writing, deleting, and modifying the metadata of image files. An out-of-bounds read was found in Exiv2 versions v0.27.4 and earlier. The out-of-bounds read is triggered when Exiv2 is used to read the metadata of a crafted image file. An attacker could potentially exploit the vulnerability to cause a denial of service, if they can trick the victim into running Exiv2 on a crafted image file. The bug is fixed in version v0.27.5.",UTSA-2023-000162
CVE-2021-37619,2021-08-09,medium,exiv2,unaffected,,"['exiv2', 'libexiv2-14', 'libexiv2-dev', 'libexiv2-doc']","X86,MIPS,ARM",,5.5,跨界内存读,,"Exiv2 is a command-line utility and C++ library for reading, writing, deleting, and modifying the metadata of image files. An out-of-bounds read was found in Exiv2 versions v0.27.4 and earlier. The out-of-bounds read is triggered when Exiv2 is used to write metadata into a crafted image file. An attacker could potentially exploit the vulnerability to cause a denial of service by crashing Exiv2, if they can trick the victim into running Exiv2 on a crafted image file. Note that this bug is only triggered when writing the metadata, which is a less frequently used Exiv2 operation than reading the metadata. For example, to trigger the bug in the Exiv2 command-line application, you need to add an extra command-line argument such as insert. The bug is fixed in version v0.27.5.",
CVE-2021-37618,2021-08-09,medium,exiv2,unaffected,,"['exiv2', 'libexiv2-14', 'libexiv2-dev', 'libexiv2-doc']","X86,MIPS,ARM",,5.5,跨界内存读,,"Exiv2 is a command-line utility and C++ library for reading, writing, deleting, and modifying the metadata of image files. An out-of-bounds read was found in Exiv2 versions v0.27.4 and earlier. The out-of-bounds read is triggered when Exiv2 is used to print the metadata of a crafted image file. An attacker could potentially exploit the vulnerability to cause a denial of service, if they can trick the victim into running Exiv2 on a crafted image file. Note that this bug is only triggered when printing the image ICC profile, which is a less frequently used Exiv2 operation that requires an extra command line option (`-p C`). The bug is fixed in version v0.27.5.",
CVE-2021-37616,2021-08-09,medium,exiv2,unaffected,,"['exiv2', 'libexiv2-14', 'libexiv2-dev', 'libexiv2-doc']","X86,MIPS,ARM",,5.5,空指针解引用,,"Exiv2 is a command-line utility and C++ library for reading, writing, deleting, and modifying the metadata of image files. A null pointer dereference was found in Exiv2 versions v0.27.4 and earlier. The null pointer dereference is triggered when Exiv2 is used to print the metadata of a crafted image file. An attacker could potentially exploit the vulnerability to cause a denial of service, if they can trick the victim into running Exiv2 on a crafted image file. Note that this bug is only triggered when printing the interpreted (translated) data, which is a less frequently used Exiv2 operation that requires an extra command line option (`-p t` or `-P t`). The bug is fixed in version v0.27.5.",
CVE-2021-37615,2021-08-09,medium,exiv2,unaffected,,"['exiv2', 'libexiv2-14', 'libexiv2-dev', 'libexiv2-doc']","X86,MIPS,ARM",,5.5,空指针解引用,,"Exiv2 is a command-line utility and C++ library for reading, writing, deleting, and modifying the metadata of image files. A null pointer dereference was found in Exiv2 versions v0.27.4 and earlier. The null pointer dereference is triggered when Exiv2 is used to print the metadata of a crafted image file. An attacker could potentially exploit the vulnerability to cause a denial of service, if they can trick the victim into running Exiv2 on a crafted image file. Note that this bug is only triggered when printing the interpreted (translated) data, which is a less frequently used Exiv2 operation that requires an extra command line option (`-p t` or `-P t`). The bug is fixed in version v0.27.5.",
CVE-2021-34335,2021-08-09,medium,exiv2,unaffected,,"['exiv2', 'libexiv2-14', 'libexiv2-dev', 'libexiv2-doc']","X86,MIPS,ARM",,5.5,除零错误,,"Exiv2 is a command-line utility and C++ library for reading, writing, deleting, and modifying the metadata of image files. A floating point exception (FPE) due to an integer divide by zero was found in Exiv2 versions v0.27.4 and earlier. The FPE is triggered when Exiv2 is used to print the metadata of a crafted image file. An attacker could potentially exploit the vulnerability to cause a denial of service, if they can trick the victim into running Exiv2 on a crafted image file. Note that this bug is only triggered when printing the interpreted (translated) data, which is a less frequently used Exiv2 operation that requires an extra command line option (`-p t` or `-P t`). The bug is fixed in version v0.27.5.",
CVE-2021-34334,2021-08-09,medium,exiv2,fixed,0.25.8-deepin1,"['exiv2', 'libexiv2-14', 'libexiv2-dev', 'libexiv2-doc']","X86,MIPS,ARM",,5.5,不可达退出条件的循环（无限循环）,,"Exiv2 is a command-line utility and C++ library for reading, writing, deleting, and modifying the metadata of image files. An infinite loop is triggered when Exiv2 is used to read the metadata of a crafted image file. An attacker could potentially exploit the vulnerability to cause a denial of service, if they can trick the victim into running Exiv2 on a crafted image file. The bug is fixed in version v0.27.5.",UTSA-2023-000163
CVE-2021-32815,2021-08-09,medium,exiv2,fixed,0.25.8-deepin1,"['exiv2', 'libexiv2-14', 'libexiv2-dev', 'libexiv2-doc']","X86,MIPS,ARM",,5.5,可达断言,,"Exiv2 is a command-line utility and C++ library for reading, writing, deleting, and modifying the metadata of image files. The assertion failure is triggered when Exiv2 is used to modify the metadata of a crafted image file. An attacker could potentially exploit the vulnerability to cause a denial of service, if they can trick the victim into running Exiv2 on a crafted image file. Note that this bug is only triggered when modifying the metadata, which is a less frequently used Exiv2 operation than reading the metadata. For example, to trigger the bug in the Exiv2 command-line application, you need to add an extra command-line argument such as `fi`. ### Patches The bug is fixed in version v0.27.5. ### References Regression test and bug fix: #1739 ### For more information Please see our [security policy](https://github.com/Exiv2/exiv2/security/policy) for information about Exiv2 security.",UTSA-2023-000164
CVE-2020-24742,2021-08-09,high,qt4-x11,unaffected,,"['libqt4-dbg', 'libqt4-dbus', 'libqt4-declarative', 'libqt4-declarative-folderlistmodel', 'libqt4-declarative-gestures', 'libqt4-declarative-particles', 'libqt4-declarative-shaders', 'libqt4-designer', 'libqt4-designer-dbg', 'libqt4-dev', 'libqt4-dev-bin', 'libqt4-help', 'libqt4-network', 'libqt4-opengl', 'libqt4-opengl-dev', 'libqt4-phonon', 'libqt4-qt3support', 'libqt4-qt3support-dbg', 'libqt4-script', 'libqt4-script-dbg', 'libqt4-scripttools', 'libqt4-sql', 'libqt4-sql-ibase', 'libqt4-sql-mysql', 'libqt4-sql-odbc', 'libqt4-sql-psql', 'libqt4-sql-sqlite', 'libqt4-sql-sqlite2', 'libqt4-sql-tds', 'libqt4-svg', 'libqt4-test', 'libqt4-xml', 'libqt4-xmlpatterns', 'libqt4-xmlpatterns-dbg', 'libqtcore4', 'libqtdbus4', 'libqtgui4', 'qdbus', 'qt4-bin-dbg', 'qt4-default', 'qt4-demos', 'qt4-demos-dbg', 'qt4-designer', 'qt4-dev-tools', 'qt4-doc', 'qt4-doc-html', 'qt4-linguist-tools', 'qt4-qmake', 'qt4-qmlviewer', 'qt4-qtconfig', 'qtcore4-l10n']","X86,MIPS,ARM",,7.8,,,"An issue has been fixed in Qt versions 5.14.0 where QPluginLoader attempts to load plugins relative to the working directory, allowing attackers to execute arbitrary code via crafted files.",
CVE-2020-24742,2021-08-09,high,qtbase-opensource-src,fixed,5.11.3.42-1+dde,"['libqt5concurrent5', 'libqt5core5a', 'libqt5dbus5', 'libqt5gui5', 'libqt5network5', 'libqt5opengl5', 'libqt5opengl5-dev', 'libqt5printsupport5', 'libqt5sql5', 'libqt5sql5-ibase', 'libqt5sql5-mysql', 'libqt5sql5-odbc', 'libqt5sql5-psql', 'libqt5sql5-sqlite', 'libqt5sql5-tds', 'libqt5test5', 'libqt5widgets5', 'libqt5xml5', 'qt5-default', 'qt5-flatpak-platformtheme', 'qt5-gtk-platformtheme', 'qt5-qmake', 'qt5-qmake-bin', 'qtbase5-dev', 'qtbase5-dev-tools', 'qtbase5-doc', 'qtbase5-doc-html', 'qtbase5-examples', 'qtbase5-private-dev']","X86,MIPS,ARM",,7.8,,,"An issue has been fixed in Qt versions 5.14.0 where QPluginLoader attempts to load plugins relative to the working directory, allowing attackers to execute arbitrary code via crafted files.",UTSA-2023-000717
CVE-2020-24741,2021-08-09,,qt4-x11,unaffected,,"['libqt4-dbg', 'libqt4-dbus', 'libqt4-declarative', 'libqt4-declarative-folderlistmodel', 'libqt4-declarative-gestures', 'libqt4-declarative-particles', 'libqt4-declarative-shaders', 'libqt4-designer', 'libqt4-designer-dbg', 'libqt4-dev', 'libqt4-dev-bin', 'libqt4-help', 'libqt4-network', 'libqt4-opengl', 'libqt4-opengl-dev', 'libqt4-phonon', 'libqt4-qt3support', 'libqt4-qt3support-dbg', 'libqt4-script', 'libqt4-script-dbg', 'libqt4-scripttools', 'libqt4-sql', 'libqt4-sql-ibase', 'libqt4-sql-mysql', 'libqt4-sql-odbc', 'libqt4-sql-psql', 'libqt4-sql-sqlite', 'libqt4-sql-sqlite2', 'libqt4-sql-tds', 'libqt4-svg', 'libqt4-test', 'libqt4-xml', 'libqt4-xmlpatterns', 'libqt4-xmlpatterns-dbg', 'libqtcore4', 'libqtdbus4', 'libqtgui4', 'qdbus', 'qt4-bin-dbg', 'qt4-default', 'qt4-demos', 'qt4-demos-dbg', 'qt4-designer', 'qt4-dev-tools', 'qt4-doc', 'qt4-doc-html', 'qt4-linguist-tools', 'qt4-qmake', 'qt4-qmlviewer', 'qt4-qtconfig', 'qtcore4-l10n']","X86,MIPS,ARM",,,,,** REJECT ** DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: CVE-2020-0570. Reason: This candidate is a duplicate of CVE-2020-0570. A typo caused the wrong ID to be used. Notes: All CVE users should reference CVE-2020-0570 instead of this candidate. All references and descriptions in this candidate have been removed to prevent accidental usage.,
CVE-2020-24741,2021-08-09,,qtbase-opensource-src,fixed,5.11.3.42-1+dde,"['libqt5concurrent5', 'libqt5core5a', 'libqt5dbus5', 'libqt5gui5', 'libqt5network5', 'libqt5opengl5', 'libqt5opengl5-dev', 'libqt5printsupport5', 'libqt5sql5', 'libqt5sql5-ibase', 'libqt5sql5-mysql', 'libqt5sql5-odbc', 'libqt5sql5-psql', 'libqt5sql5-sqlite', 'libqt5sql5-tds', 'libqt5test5', 'libqt5widgets5', 'libqt5xml5', 'qt5-default', 'qt5-flatpak-platformtheme', 'qt5-gtk-platformtheme', 'qt5-qmake', 'qt5-qmake-bin', 'qtbase5-dev', 'qtbase5-dev-tools', 'qtbase5-doc', 'qtbase5-doc-html', 'qtbase5-examples', 'qtbase5-private-dev']","X86,MIPS,ARM",,,,,** REJECT ** DO NOT USE THIS CANDIDATE NUMBER. ConsultIDs: CVE-2020-0570. Reason: This candidate is a duplicate of CVE-2020-0570. A typo caused the wrong ID to be used. Notes: All CVE users should reference CVE-2020-0570 instead of this candidate. All references and descriptions in this candidate have been removed to prevent accidental usage.,UTSA-2023-000718
CVE-2021-38185,2021-08-07,high,cpio,fixed,2.12+dfsg.4-1+deepin,"['cpio', 'cpio-win32']","X86,MIPS,ARM",,7.8,整数溢出或超界折返,,"GNU cpio through 2.13 allows attackers to execute arbitrary code via a crafted pattern file, because of a dstring.c ds_fgetstr integer overflow that triggers an out-of-bounds heap write. NOTE: it is unclear whether there are common cases where the pattern file, associated with the -E option, is untrusted data.",UTSA-2022-000344
CVE-2021-22924,2021-08-05,low,curl,fixed,7.64.1.12-deepin,"['curl', 'libcurl3-gnutls', 'libcurl3-nss', 'libcurl4', 'libcurl4-doc', 'libcurl4-gnutls-dev', 'libcurl4-nss-dev', 'libcurl4-openssl-dev']","X86,MIPS,ARM",,3.7,使用不正确的解析名称或索引,,"libcurl keeps previously used connections in a connection pool for subsequenttransfers to reuse, if one of them matches the setup.Due to errors in the logic, the config matching function did not take 'issuercert' into account and it compared the involved paths *case insensitively*,which could lead to libcurl reusing wrong connections.File paths are, or can be, case sensitive on many systems but not all, and caneven vary depending on used file systems.The comparison also didn't include the 'issuer cert' which a transfer can setto qualify how to verify the server certificate.",UTSA-2022-000351
CVE-2020-22352,2021-08-04,medium,gpac,unaffected,,"['gpac', 'gpac-modules-base', 'libgpac-dev', 'libgpac4']","X86,MIPS,ARM",,5.5,空指针解引用,,The gf_dash_segmenter_probe_input function in GPAC v0.8 allows attackers to cause a denial of service (NULL pointer dereference) via a crafted file in the MP4Box command.,
CVE-2021-37600,2021-07-28,medium,util-linux,fixed,2.33.1.17-1+dde,"['bsdutils', 'fdisk', 'fdisk-udeb', 'libblkid-dev', 'libblkid1', 'libblkid1-udeb', 'libfdisk-dev', 'libfdisk1', 'libfdisk1-udeb', 'libmount-dev', 'libmount1', 'libmount1-udeb', 'libsmartcols-dev', 'libsmartcols1', 'libsmartcols1-udeb', 'libuuid1', 'libuuid1-udeb', 'mount', 'rfkill', 'util-linux', 'util-linux-locales', 'util-linux-udeb', 'uuid-dev', 'uuid-runtime']","X86,MIPS,ARM",,5.5,整数溢出或超界折返,,"An integer overflow in util-linux through 2.37.1 can potentially cause a buffer overflow if an attacker were able to use system resources in a way that leads to a large number in the /proc/sysvipc/sem file. NOTE: this is unexploitable in GNU C Library environments, and possibly in all realistic environments",UTSA-2022-000345
