cveid,pub_time,vul_level,source,status,fixed_version,binary,architecture,vul_name,score,vul_category,description,cve_description,utsa_id
CVE-2021-34866,2022-01-25,high,kernel-4.19,unaffected,,,"X86,MIPS,ARM",,7.8,,,"This vulnerability allows local attackers to escalate privileges on affected installations of Linux Kernel 5.14-rc3. An attacker must first obtain the ability to execute low-privileged code on the target system in order to exploit this vulnerability. The specific flaw exists within the handling of eBPF programs. The issue results from the lack of proper validation of user-supplied eBPF programs, which can result in a type confusion condition. An attacker can leverage this vulnerability to escalate privileges and execute arbitrary code in the context of the kernel. Was ZDI-CAN-14689.",
CVE-2021-20320,2022-02-18,medium,kernel-4.19,unaffected,,,"X86,MIPS,ARM",,5.5,,,"A flaw was found in s390 eBPF JIT in bpf_jit_insn in arch/s390/net/bpf_jit_comp.c in the Linux kernel. In this flaw, a local attacker with special user privilege can circumvent the verifier and may lead to a confidentiality problem.",
CVE-2021-42252,2021-10-11,high,kernel-4.19,unaffected,4.19.207,,"X86,MIPS,ARM",,7.8,,,"An issue was discovered in aspeed_lpc_ctrl_mmap in drivers/soc/aspeed/aspeed-lpc-ctrl.c in the Linux kernel before 5.14.6. Local attackers able to access the Aspeed LPC control interface could overwrite memory in the kernel and potentially execute privileges, aka CID-b49a0e69a7b1. This occurs because a certain comparison uses values that are not memory sizes.",
CVE-2021-0941,2021-10-25,medium,kernel-4.19,fixed,x86:#5220#5312  arm:#5220#5312 loongarch:#5220#5312,,"X86,MIPS,ARM",,6.7,跨界内存读,,"In bpf_skb_change_head of filter.c, there is a possible out of bounds read due to a use after free. This could lead to local escalation of privilege with System execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-154177719References: Upstream kernel",UTSA-2022-000745
CVE-2021-0938,2021-10-25,medium,kernel-4.19,unaffected,4.19.164,,"X86,MIPS,ARM",,5.5,对未经初始化资源的使用,,"In memzero_explicit of compiler-clang.h, there is a possible bypass of defense in depth due to uninitialized data. This could lead to local information disclosure with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-171418586References: Upstream kernel",
CVE-2021-0937,2020-11-06,,kernel-4.19,fixed,x86:#5220#5312  arm:#5220#5312 loongarch:#5220#5312,,"X86,MIPS,ARM",,,,,"** RESERVED ** This candidate has been reserved by an organization or individual that will use it when announcing a new security problem. When the candidate has been publicized, the details for this candidate will be provided.",UTSA-2022-000746
CVE-2021-0936,2021-10-25,high,kernel-4.19,unaffected,,,"X86,MIPS,ARM",,7.8,释放后使用,,"In acc_read of f_accessory.c, there is a possible memory corruption due to a use after free. This could lead to local escalation of privilege with no additional execution privileges needed. User interaction is not needed for exploitation.Product: AndroidVersions: Android kernelAndroid ID: A-173789633References: Upstream kernel",
CVE-2021-32028,2021-10-11,medium,postgresql-11,fixed,11.18-0+deb10u1,"['libecpg-compat3', 'libecpg-dev', 'libecpg6', 'libpgtypes3', 'libpq-dev', 'libpq5', 'postgresql-11', 'postgresql-client-11', 'postgresql-doc-11', 'postgresql-plperl-11', 'postgresql-plpython-11', 'postgresql-plpython3-11', 'postgresql-pltcl-11', 'postgresql-server-dev-11']","X86,MIPS,ARM",,6.5,信息暴露,,"A flaw was found in postgresql. Using an INSERT ... ON CONFLICT ... DO UPDATE command on a purpose-crafted table, an authenticated database user could read arbitrary bytes of server memory. The highest threat from this vulnerability is to data confidentiality.",UTSA-2023-000995
CVE-2021-32029,2021-10-08,medium,postgresql-11,fixed,11.18-0+deb10u1,"['libecpg-compat3', 'libecpg-dev', 'libecpg6', 'libpgtypes3', 'libpq-dev', 'libpq5', 'postgresql-11', 'postgresql-client-11', 'postgresql-doc-11', 'postgresql-plperl-11', 'postgresql-plpython-11', 'postgresql-plpython3-11', 'postgresql-pltcl-11', 'postgresql-server-dev-11']","X86,MIPS,ARM",,6.5,信息暴露,,"A flaw was found in postgresql. Using an UPDATE ... RETURNING command on a purpose-crafted table, an authenticated database user could read arbitrary bytes of server memory. The highest threat from this vulnerability is to data confidentiality.",UTSA-2023-000996
CVE-2021-36160,2021-09-16,high,apache2,fixed,2.4.40.4-1,,"X86,MIPS,ARM",,7.5,跨界内存读,,A carefully crafted request uri-path can cause mod_proxy_uwsgi to read above the allocated memory and crash (DoS). This issue affects Apache HTTP Server versions 2.4.30 to 2.4.48 (inclusive).,UTSA-2022-000063
CVE-2021-38094,2021-09-20,high,ffmpeg,fixed,7:4.1.8.9-1+dde,"['ffmpeg', 'ffmpeg-doc', 'libavcodec-dev', 'libavcodec-extra', 'libavcodec-extra58', 'libavcodec58', 'libavdevice-dev', 'libavdevice58', 'libavfilter-dev', 'libavfilter-extra', 'libavfilter-extra7', 'libavfilter7', 'libavformat-dev', 'libavformat58', 'libavresample-dev', 'libavresample4', 'libavutil-dev', 'libavutil56', 'libpostproc-dev', 'libpostproc55', 'libswresample-dev', 'libswresample3', 'libswscale-dev', 'libswscale5']","X86,MIPS,ARM",,8.8,整数溢出或超界折返,,"Integer Overflow vulnerability in function filter_sobel in libavfilter/vf_convolution.c in Ffmpeg 4.2.1, allows attackers to cause a Denial of Service or other unspecified impacts.",UTSA-2022-000113
CVE-2021-38093,2021-09-20,high,ffmpeg,fixed,7:4.1.8.9-1+dde,"['ffmpeg', 'ffmpeg-doc', 'libavcodec-dev', 'libavcodec-extra', 'libavcodec-extra58', 'libavcodec58', 'libavdevice-dev', 'libavdevice58', 'libavfilter-dev', 'libavfilter-extra', 'libavfilter-extra7', 'libavfilter7', 'libavformat-dev', 'libavformat58', 'libavresample-dev', 'libavresample4', 'libavutil-dev', 'libavutil56', 'libpostproc-dev', 'libpostproc55', 'libswresample-dev', 'libswresample3', 'libswscale-dev', 'libswscale5']","X86,MIPS,ARM",,8.8,整数溢出或超界折返,,"Integer Overflow vulnerability in function filter_robert in libavfilter/vf_convolution.c in Ffmpeg 4.2.1, allows attackers to cause a Denial of Service or other unspecified impacts.",UTSA-2022-000114
CVE-2021-38092,2021-09-20,high,ffmpeg,fixed,7:4.1.8.9-1+dde,"['ffmpeg', 'ffmpeg-doc', 'libavcodec-dev', 'libavcodec-extra', 'libavcodec-extra58', 'libavcodec58', 'libavdevice-dev', 'libavdevice58', 'libavfilter-dev', 'libavfilter-extra', 'libavfilter-extra7', 'libavfilter7', 'libavformat-dev', 'libavformat58', 'libavresample-dev', 'libavresample4', 'libavutil-dev', 'libavutil56', 'libpostproc-dev', 'libpostproc55', 'libswresample-dev', 'libswresample3', 'libswscale-dev', 'libswscale5']","X86,MIPS,ARM",,8.8,整数溢出或超界折返,,"Integer Overflow vulnerability in function filter_prewitt in libavfilter/vf_convolution.c in Ffmpeg 4.2.1, allows attackers to cause a Denial of Service or other unspecified impacts.",UTSA-2022-000115
CVE-2021-38091,2021-09-20,high,ffmpeg,fixed,7:4.1.8.9-1+dde,"['ffmpeg', 'ffmpeg-doc', 'libavcodec-dev', 'libavcodec-extra', 'libavcodec-extra58', 'libavcodec58', 'libavdevice-dev', 'libavdevice58', 'libavfilter-dev', 'libavfilter-extra', 'libavfilter-extra7', 'libavfilter7', 'libavformat-dev', 'libavformat58', 'libavresample-dev', 'libavresample4', 'libavutil-dev', 'libavutil56', 'libpostproc-dev', 'libpostproc55', 'libswresample-dev', 'libswresample3', 'libswscale-dev', 'libswscale5']","X86,MIPS,ARM",,8.8,整数溢出或超界折返,,"Integer Overflow vulnerability in function filter16_sobel in libavfilter/vf_convolution.c in Ffmpeg 4.2.1, allows attackers to cause a Denial of Service or other unspecified impacts.",UTSA-2022-000116
CVE-2021-32272,2021-09-20,high,faad2,fixed,2.8.8.3-1+dde,"['faad', 'libfaad-dev', 'libfaad2']","X86,MIPS,ARM",,7.8,跨界内存写,,An issue was discovered in faad2 before 2.10.0. A heap-buffer-overflow exists in the function stszin located in mp4read.c. It allows an attacker to cause Code Execution.,UTSA-2022-000032
CVE-2020-21606,2021-09-16,medium,libde265,fixed,1.0.3.3-deepin1,None,"X86,MIPS,ARM",,6.5,跨界内存写,,"libde265 v1.0.4 contains a heap buffer overflow fault in the put_epel_16_fallback function, which can be exploited via a crafted a file.",UTSA-2023-000997
CVE-2020-21605,2021-09-16,medium,libde265,fixed,1.0.3.3-deepin1,None,"X86,MIPS,ARM",,6.5,,,"libde265 v1.0.4 contains a segmentation fault in the apply_sao_internal function, which can be exploited via a crafted a file.",UTSA-2023-000998
CVE-2020-21604,2021-09-16,medium,libde265,fixed,1.0.3.3-deepin1,None,"X86,MIPS,ARM",,6.5,跨界内存写,,"libde265 v1.0.4 contains a heap buffer overflow fault in the _mm_loadl_epi64 function, which can be exploited via a crafted a file.",UTSA-2023-000999
CVE-2020-21603,2021-09-16,medium,libde265,fixed,1.0.3.3-deepin1,None,"X86,MIPS,ARM",,6.5,跨界内存写,,"libde265 v1.0.4 contains a heap buffer overflow in the put_qpel_0_0_fallback_16 function, which can be exploited via a crafted a file.",UTSA-2023-001000
CVE-2020-21602,2021-09-16,medium,libde265,fixed,1.0.3.3-deepin1,None,"X86,MIPS,ARM",,6.5,跨界内存写,,"libde265 v1.0.4 contains a heap buffer overflow in the put_weighted_bipred_16_fallback function, which can be exploited via a crafted a file.",UTSA-2023-001001
CVE-2020-21601,2021-09-16,medium,libde265,fixed,1.0.3.3-deepin1,None,"X86,MIPS,ARM",,6.5,跨界内存写,,"libde265 v1.0.4 contains a stack buffer overflow in the put_qpel_fallback function, which can be exploited via a crafted a file.",UTSA-2023-001002
CVE-2020-21600,2021-09-16,medium,libde265,fixed,1.0.3.3-deepin1,None,"X86,MIPS,ARM",,6.5,跨界内存写,,"libde265 v1.0.4 contains a heap buffer overflow in the put_weighted_pred_avg_16_fallback function, which can be exploited via a crafted a file.",UTSA-2023-001003
CVE-2020-21599,2021-09-16,medium,libde265,fixed,1.0.3.3-deepin1,None,"X86,MIPS,ARM",,6.5,跨界内存写,,"libde265 v1.0.4 contains a heap buffer overflow in the de265_image::available_zscan function, which can be exploited via a crafted a file.",UTSA-2023-001004
CVE-2020-21598,2021-09-16,high,libde265,fixed,1.0.3.3-deepin1,None,"X86,MIPS,ARM",,8.8,跨界内存写,,"libde265 v1.0.4 contains a heap buffer overflow in the ff_hevc_put_unweighted_pred_8_sse function, which can be exploited via a crafted a file.",UTSA-2023-001005
CVE-2020-21597,2021-09-16,medium,libde265,fixed,1.0.3.3-deepin1,None,"X86,MIPS,ARM",,6.5,跨界内存写,,"libde265 v1.0.4 contains a heap buffer overflow in the mc_chroma function, which can be exploited via a crafted a file.",UTSA-2023-001006
CVE-2020-21596,2021-09-16,medium,libde265,fixed,1.0.3.3-deepin1,None,"X86,MIPS,ARM",,6.5,未进行输入大小检查的缓冲区拷贝（传统缓冲区溢出）,,"libde265 v1.0.4 contains a global buffer overflow in the decode_CABAC_bit function, which can be exploited via a crafted a file.",UTSA-2023-001007
CVE-2020-21595,2021-09-16,medium,libde265,fixed,1.0.3.3-deepin1,None,"X86,MIPS,ARM",,6.5,跨界内存写,,"libde265 v1.0.4 contains a heap buffer overflow in the mc_luma function, which can be exploited via a crafted a file.",UTSA-2023-001008
CVE-2020-21594,2021-09-16,medium,libde265,fixed,1.0.3.3-deepin1,None,"X86,MIPS,ARM",,6.5,跨界内存写,,"libde265 v1.0.4 contains a heap buffer overflow in the put_epel_hv_fallback function, which can be exploited via a crafted a file.",UTSA-2023-001009
CVE-2021-30858,2021-08-24,high,webkit2gtk,fixed,2.32.4-1~deb10u1,"['gir1.2-javascriptcoregtk-4.0', 'gir1.2-webkit2-4.0', 'libjavascriptcoregtk-4.0-18', 'libjavascriptcoregtk-4.0-bin', 'libjavascriptcoregtk-4.0-dev', 'libwebkit2gtk-4.0-37', 'libwebkit2gtk-4.0-37-gtk2', 'libwebkit2gtk-4.0-dev', 'libwebkit2gtk-4.0-doc', 'webkit2gtk-driver']","X86,MIPS,ARM",,8.8,释放后使用,,"A use after free issue was addressed with improved memory management. This issue is fixed in iOS 14.8 and iPadOS 14.8, macOS Big Sur 11.6. Processing maliciously crafted web content may lead to arbitrary code execution. Apple is aware of a report that this issue may have been actively exploited.",UTSA-2021-000097
CVE-2021-38198,2021-08-08,medium,kernel-4.19,unaffected,,,"X86,MIPS,ARM",,5.5,,,"arch/x86/kvm/mmu/paging_tmpl.h in the Linux kernel before 5.12.11 incorrectly computes the access permissions of a shadow page, leading to a missing guest protection page fault.",
CVE-2021-37576,2021-07-26,high,kernel-4.19,unaffected,,,"X86,MIPS,ARM",,7.8,跨界内存写,,"arch/powerpc/kvm/book3s_rtas.c in the Linux kernel through 5.13.5 on the powerpc platform allows KVM guest OS users to cause host OS memory corruption via rtas_args.nargs, aka CID-f62f3c20647e.",
CVE-2021-3715,2022-03-02,high,kernel-4.19,fixed,x86:#5220#5312  arm:#5220#5312 loongarch:#5220#5312 mips:#5228/5230#5328/5330,,"X86,MIPS,ARM",,7.8,,,"A flaw was found in the ""Routing decision"" classifier in the Linux kernel's Traffic Control networking subsystem in the way it handled changing of classification filters, leading to a use-after-free condition. This flaw allows unprivileged local users to escalate their privileges on the system. The highest threat from this vulnerability is to confidentiality, integrity, as well as system availability.",UTSA-2022-000747
CVE-2021-3659,2022-08-22,medium,kernel-4.19,unaffected,,,"X86,MIPS,ARM",,5.5,,,A NULL pointer dereference flaw was found in the Linux kernel’s IEEE 802.15.4 wireless networking subsystem in the way the user closes the LR-WPAN connection. This flaw allows a local user to crash the system. The highest threat from this vulnerability is to system availability.,
